Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
11/07/2021 13:23:00,12,Group,2.2433899999999998,0.15957699999999986,1.7077939999999998,0.254367,0.0,18.89715,,,,,,0.4264226,1.00998,1.411497,0.2042123,1.407239,70.0,224.0
11/07/2021 13:23:00,13,Group,0.020789999999999864,0.0016957999999999696,0.01653400000000005,0.0,0.0,18.72278,,,,,,0.3168704,0.9874825,1.033112,0.2040275,1.050128,8.0,25.0
11/07/2021 13:23:00,14,Group,0.84971,0.05751200000000001,0.4991009999999996,0.0,0.0,20.10613,,,,,,0.3610979,0.9820562,1.171216,0.229234,1.19841,40.0,30.0
11/07/2021 13:23:00,15,Group,1.1643799999999978,0.3339159999999999,0.6590999999999987,0.08277500000000004,0.0,20.28314,,,,,,0.4259758,0.9815622,1.381586,0.2212902,1.413743,19.0,101.0
11/07/2021 13:23:00,16,Group,0.0,0.0,0.0,0.0,0.0,18.34932,,,,,,0.3085873,0.9200628,0.9523211,0.1940201,1.037771,0.0,0.0
11/07/2021 13:23:00,2,Group,0.8605900000000002,0.2419924000000001,0.4839000000000002,0.0,0.0,19.39645,0.0,0.0,0.0,0.0,0.0,0.4218725,0.9941333,1.387746,0.1966114,1.394662,62.0,100.0
11/07/2021 13:23:00,3,Group,0.9945700000000013,0.06822700000000004,0.6453900000000008,0.06202299999999994,0.534275,18.17485,,,,,,0.3093614,0.9953405,1.01834,0.2134812,1.022517,25.0,13.0
11/07/2021 13:23:00,4,Group,2.4143749999999997,0.9647129999999997,1.7633959999999993,0.16048570000000006,0.512001,20.96737,,,,,,0.440215,0.9295056,1.371947,0.2280618,1.476667,73.0,87.0
11/07/2021 13:23:00,5,Group,0.34971399999999964,0.02633299999999994,0.21995200000000015,0.04473500000000008,0.1556169999999999,17.52229,,,,,,0.3405417,0.9759546,1.103075,0.1910078,1.1306,0.0,0.0
11/07/2021 13:23:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.87149,,,,,,0.3334228,0.9633027,1.06935,0.1826149,1.109958,0.0,0.0
11/07/2021 13:23:00,7,Group,0.0,0.0,0.0,0.0,0.0,18.88234,,,,,,0.280875,1.008228,0.9334334,0.1946044,0.9258749,0.0,0.0
11/07/2021 13:23:00,8,Group,2.919731999999999,0.13758599999999999,2.3241119999999995,0.19059589999999993,0.08397900000000003,18.69693,,,,,,0.4377336,0.9326583,1.368103,0.2323434,1.467251,268.0,377.0
11/07/2021 13:23:00,9,Group,0.6089200000000012,0.17868510000000004,0.32919000000000054,0.06284080000000003,0.078862,19.92011,,,,,,0.4182411,0.9126974,1.292833,0.1556078,1.40594,155.0,234.0
11/07/2021 13:43:00,1,Group,0.07375000000000043,0.0,0.0,0.0,0.0,19.38151,,,,,,0.3384008,0.7736959,0.9137099,0.2224288,1.174689,1.0,16.0
11/07/2021 13:43:00,10,Group,4.134788,0.6693867,3.453810999999999,0.20969859999999999,0.0,17.59196,,,,,,0.4760987,0.9992554,1.570182,0.276173,1.572788,304.0,269.0
11/07/2021 13:43:00,11,Group,4.272079999999999,0.15439559999999997,2.8967000000000027,0.11106700000000003,0.0,19.74441,,,,,,0.4183802,1.019841,1.401628,0.2973588,1.375997,316.0,306.0
11/07/2021 13:43:00,12,Group,0.7434200000000004,0.0017480000000000828,0.5670999999999999,0.0214160000000001,0.0,18.82136,,,,,,0.313207,1.099192,1.111007,0.2460961,1.012774,0.0,0.0
11/07/2021 13:43:00,13,Group,0.8035999999999994,0.20532100000000003,0.36410999999999927,0.3214905,0.0,18.72278,,,,,,0.4307186,0.9940942,1.410292,0.2450194,1.425745,123.0,116.0
11/07/2021 13:43:00,14,Group,0.38363999999999976,0.04333799999999988,0.17109499999999933,0.0,0.0,20.16595,,,,,,0.4014312,1.018169,1.343818,0.2648547,1.320542,19.0,160.0
11/07/2021 13:43:00,15,Group,0.1372300000000024,0.03945600000000016,0.07399999999999984,0.0,0.0,20.27217,,,,,,0.3277135,1.054382,1.125724,0.2524192,1.069992,0.0,0.0
