Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
12,46,2021/08/17,05:00:41,2021/08/17,05:06:24,7.18,5.73,0.041,0.007,1925.03,62.05,0,9.016
12,47,2021/08/17,06:23:27,2021/08/17,06:29:33,77.05,6.12,0.895,0.146,2055.5,1236.53,0,9.911
12,48,2021/08/17,06:38:56,2021/08/17,06:43:48,9.38,4.88,0.368,0.075,1658.08,79.75,0,10.279
12,49,2021/08/17,07:01:08,2021/08/17,07:04:36,17.33,3.48,0.03,0.009,1166.55,7.31,0,10.309
12,50,2021/08/17,08:00:00,2021/08/17,08:06:08,55.4,6.15,0.113,0.018,2068.14,136.59,0,10.422
12,51,2021/08/17,08:10:17,2021/08/17,08:23:49,4.15,13.55,0.088,0.006,4587.91,306,0,10.51
12,52,2021/08/17,08:30:02,2021/08/17,08:32:46,6.22,2.75,0.465,0.169,921.8,126.87,0,10.975
12,53,2021/08/17,12:24:13,2021/08/17,12:28:10,231.45,3.97,0.167,0.042,1326.33,107.85,0,11.142
12,54,2021/08/17,12:30:47,2021/08/17,12:33:08,2.62,2.37,0.435,0.184,788.59,133.28,0,11.577
12,55,2021/08/17,12:36:26,2021/08/17,12:43:19,3.3,6.9,0.434,0.063,2312.73,139.01,0,12.011
12,56,2021/08/17,12:48:45,2021/08/17,12:53:39,5.43,4.92,0.134,0.027,1644.19,129.4,0,12.145
12,57,2021/08/17,12:56:30,2021/08/17,13:00:54,2.85,4.42,0.25,0.057,1476.85,289.32,0,12.395
