Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
2,16,2021/07/29,00:27:43,2021/07/29,00:34:02,44.47,6.33,0.029,0.005,2098.96,51.4,0,2.256
2,17,2021/07/29,02:08:56,2021/07/29,02:25:43,94.9,16.8,0.02,0.001,5568.38,8.83,0,2.276
2,18,2021/07/29,02:29:02,2021/07/29,02:31:17,3.32,2.27,0.018,0.008,744.14,5.96,0,2.294
2,19,2021/07/29,05:08:40,2021/07/29,05:28:11,157.38,19.53,0.412,0.021,6536.02,938.28,0,2.706
2,20,2021/07/29,06:18:53,2021/07/29,06:20:01,50.7,1.15,0.003,0.003,374.45,5.47,0,2.709
2,21,2021/07/29,16:49:27,2021/07/29,17:17:47,629.43,28.35,0.618,0.022,9506.11,1359.62,0,3.328
2,22,2021/07/29,17:43:09,2021/07/29,17:51:18,25.37,8.17,0.073,0.009,2729.42,189.92,0,3.4
2,23,2021/07/29,18:13:11,2021/07/29,18:25:00,21.88,11.83,0.192,0.016,3968.54,417.46,0,3.592
2,24,2021/07/29,18:44:06,2021/07/29,18:53:28,19.1,9.38,0.186,0.02,3138.95,455.39,0,3.778
2,25,2021/07/29,19:14:39,2021/07/29,19:25:47,21.18,11.15,0.194,0.017,3726.21,378.67,0,3.971
2,26,2021/07/29,20:14:13,2021/07/29,20:19:42,48.43,5.5,0.002,0,1822.19,3.22,0.006,3.973
2,27,2021/07/29,20:23:15,2021/07/29,20:28:07,3.55,4.88,0.005,0.001,1611,10.76,0,3.978
2,28,2021/07/29,20:32:08,2021/07/29,20:55:38,4.02,23.52,0.021,0.001,7757.89,33.88,0,3.999
2,29,2021/07/29,22:10:00,2021/07/29,22:11:39,74.37,1.67,0.007,0.004,544.48,20.94,0,4.006
2,30,2021/07/29,22:30:11,2021/07/29,22:41:48,18.53,11.63,0.147,0.013,3855.73,326.59,0,4.153
2,31,2021/07/29,22:46:25,2021/07/29,22:55:40,4.62,9.27,0.003,0,3050,6.54,0,4.156
2,32,2021/07/29,23:24:47,2021/07/29,23:33:35,29.12,8.82,0.006,0.001,2896.06,18.93,0,4.162
2,33,2021/07/30,02:06:55,2021/07/30,02:10:31,153.33,3.62,0.004,0.001,1185.9,5.36,0,4.165
2,34,2021/07/30,09:27:33,2021/07/30,09:29:06,437.03,1.57,0.003,0.002,509.83,4.4,0.001,4.168
2,35,2021/07/30,16:30:18,2021/07/30,17:12:03,421.2,41.77,0.959,0.023,13836.67,761.83,0,5.127
2,36,2021/07/30,17:38:38,2021/07/30,17:47:49,26.58,9.2,0.182,0.02,3072.86,194.53,0,5.309
2,37,2021/07/30,18:09:56,2021/07/30,18:16:05,22.12,6.17,0.099,0.016,2032.73,184.09,0,5.408
2,38,2021/07/30,18:24:03,2021/07/30,18:33:35,7.97,9.55,0.243,0.025,3171.81,928.5,0,5.652
2,39,2021/07/30,18:45:07,2021/07/30,18:49:29,11.53,4.38,0.082,0.019,1457.36,142.54,0,5.734
2,40,2021/07/30,18:59:12,2021/07/30,19:10:01,9.72,10.83,0.177,0.016,3577.76,406.56,0,5.911
