Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
7,45,2021/08/03,02:52:26,2021/08/03,02:55:56,4.95,3.52,0.022,0.006,1012.13,53.17,0,6.014
7,46,2021/08/03,02:58:49,2021/08/03,03:06:24,2.88,7.6,0.018,0.002,2188.5,88.67,0,6.032
7,47,2021/08/03,03:10:34,2021/08/03,03:19:09,4.17,8.6,0.081,0.009,2481.38,193.74,0,6.113
7,48,2021/08/03,05:03:40,2021/08/03,05:17:40,104.52,14.02,0.262,0.019,4070.23,740.61,0,6.375
7,49,2021/08/03,05:20:15,2021/08/03,05:21:39,2.58,1.42,0.008,0.005,402.78,17.37,0,6.382
7,50,2021/08/03,06:25:27,2021/08/03,06:42:28,63.8,17.03,0.194,0.011,4933.12,497.3,0,6.577
7,51,2021/08/03,08:01:01,2021/08/03,08:07:57,78.55,6.95,0.171,0.025,2017.14,443.12,0,6.748
7,52,2021/08/03,09:18:30,2021/08/03,09:20:38,70.55,2.15,0.006,0.003,613.16,14.04,0,6.754
7,53,2021/08/03,09:28:55,2021/08/03,09:34:33,8.28,5.65,0.07,0.012,1651.23,167.65,0,6.824
7,54,2021/08/03,11:02:32,2021/08/03,11:08:41,87.98,6.17,0.148,0.024,1806.85,387.7,0,6.972
7,55,2021/08/03,14:14:15,2021/08/03,14:24:37,185.57,10.38,0.075,0.007,2993.33,89.27,0,7.047
7,56,2021/08/03,17:33:55,2021/08/03,17:43:48,189.3,9.9,0.121,0.012,2885.1,354.27,0,7.168
7,57,2021/08/03,19:03:49,2021/08/03,19:11:42,80.02,7.9,0.21,0.027,2307.85,733.5,0,7.378
7,58,2021/08/03,19:56:53,2021/08/03,20:12:40,45.18,15.8,0.221,0.014,4538.52,610.65,0,7.599
7,59,2021/08/03,20:26:43,2021/08/03,20:30:02,14.05,3.33,0.12,0.036,952.43,46.59,0,7.719
7,60,2021/08/03,20:33:53,2021/08/03,20:44:16,3.85,10.4,0.188,0.018,2990.04,436.42,0,7.907
7,61,2021/08/03,20:49:20,2021/08/03,21:05:16,5.07,15.95,0.301,0.019,4589.43,676.72,0,8.207
7,62,2021/08/03,21:09:54,2021/08/03,21:13:33,4.63,3.67,0.033,0.009,1042.5,93.17,0,8.24
7,63,2021/08/03,21:22:02,2021/08/03,21:33:44,8.48,11.72,0.281,0.024,3342.95,398.5,0,8.522
7,64,2021/08/03,22:21:37,2021/08/03,22:22:48,47.88,1.2,0.721,0.601,339.33,1638.67,0,9.242
7,65,2021/08/03,22:35:29,2021/08/03,22:37:01,12.68,1.55,0.004,0.003,448.24,9.41,0,9.246
7,66,2021/08/03,23:27:39,2021/08/03,23:30:02,50.63,2.4,0.01,0.004,681.12,19.72,0,9.257
7,67,2021/08/04,00:52:23,2021/08/04,00:56:56,82.35,4.57,0.181,0.04,1299.28,500.49,0,9.437
7,68,2021/08/04,00:59:56,2021/08/04,01:02:21,3,2.43,0.041,0.017,695.04,83.66,0,9.478
7,69,2021/08/04,01:05:01,2021/08/04,01:18:25,2.67,13.42,0.209,0.016,3832.46,493.23,0,9.687
7,70,2021/08/04,02:22:45,2021/08/04,02:31:31,64.33,8.78,0.152,0.017,2517.21,416.91,0,9.839
7,71,2021/08/04,02:35:03,2021/08/04,02:42:46,3.53,7.73,0.005,0.001,2198.41,19.26,0,9.845
7,72,2021/08/04,02:46:19,2021/08/04,02:50:19,3.55,4.02,0.082,0.021,1139.45,167.19,0,9.927
7,73,2021/08/04,02:58:44,2021/08/04,03:03:15,8.42,4.53,0.155,0.034,1290.61,351.15,0,10.082
7,74,2021/08/04,04:29:19,2021/08/04,04:35:47,86.07,6.48,0.186,0.029,1842.35,377.78,0,10.269
7,75,2021/08/04,06:06:32,2021/08/04,06:16:02,90.75,9.52,0.219,0.023,2721.77,642.29,0,10.487
7,76,2021/08/04,06:28:36,2021/08/04,06:33:13,12.57,4.63,0.002,0,1310.93,3.75,0.002,10.49
7,77,2021/08/04,06:40:29,2021/08/04,06:47:45,7.27,7.28,0.197,0.027,2063.77,473.43,0,10.686
7,78,2021/08/04,08:26:31,2021/08/04,08:32:34,98.77,6.07,0.102,0.017,1726.01,112.31,0,10.789
7,79,2021/08/04,08:54:42,2021/08/04,09:09:29,22.13,14.8,0.061,0.004,4199.53,16.52,0,10.849
7,80,2021/08/04,10:29:31,2021/08/04,10:32:49,80.03,3.32,0.655,0.198,939.17,1887.28,0,11.505
8,1,2021/08/01,17:48:59,2021/08/01,17:52:15,0,3.28,0.134,0.041,1094.74,334.4,0,0.134
8,2,2021/08/01,17:57:29,2021/08/01,18:02:26,5.23,4.97,0.086,0.017,1657.27,210.66,0,0.22
8,3,2021/08/01,18:29:02,2021/08/01,18:30:26,26.6,1.42,0.012,0.008,462.41,22.51,0,0.232
8,4,2021/08/01,18:41:59,2021/08/01,18:44:28,11.55,2.5,0.047,0.019,834.48,103.22,0,0.279
8,5,2021/08/01,18:47:02,2021/08/01,18:57:22,2.57,10.35,0.123,0.012,3454.66,394.72,0,0.402
8,6,2021/08/01,18:59:59,2021/08/01,19:01:36,2.62,1.63,0.035,0.022,548.23,122.56,0,0.437
8,7,2021/08/01,19:05:35,2021/08/01,19:11:08,3.98,5.57,0.101,0.018,1851.77,237.73,0,0.539
8,8,2021/08/01,19:19:02,2021/08/01,19:22:54,7.9,3.88,0.1,0.026,1309.59,365.31,0,0.638
8,9,2021/08/01,20:26:26,2021/08/01,20:29:08,63.53,2.72,0.95,0.35,894.75,217.58,0,1.588
8,10,2021/08/01,21:59:47,2021/08/01,22:02:34,90.65,2.8,0.815,0.291,939.07,415.91,0,2.403
8,11,2021/08/01,23:49:33,2021/08/01,23:54:07,106.98,4.58,0.735,0.16,1514.5,1976,0,3.138
8,12,2021/08/02,00:02:45,2021/08/02,00:10:48,8.63,8.07,0.178,0.022,2684.42,374.69,0,3.315
8,13,2021/08/02,00:15:17,2021/08/02,00:25:42,4.48,10.43,0.242,0.023,3469.28,519.64,0,3.557
