Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
10/31/2021 11:49:00,12,Group,0.0,0.0,0.0,0.0,0.0,18.43152,,,,,,0.2726624,0.7375896,0.7043684,0.1133714,0.9554281,0.0,0.0
10/31/2021 11:49:00,13,Group,0.03441099999999864,0.0,0.031072000000001765,0.0,0.025300000000015643,18.79849,,,,,,0.2672293,0.7254496,0.680954,0.1161432,0.9390223,0.0,0.0
10/31/2021 11:49:00,14,Group,0.0,0.0,0.0,0.0,0.0,20.50845,,,,,,0.3519377,0.7266786,0.8987744,0.09854957,1.236129,0.0,0.0
10/31/2021 11:49:00,15,Group,0.0,0.0,0.0,0.0,0.0,18.89222,,,,,,0.2960295,0.7434481,0.7700045,0.09381551,1.035828,0.0,0.0
10/31/2021 11:49:00,16,Group,0.0,0.0,0.0,0.0,0.0,18.92065,,,,,,0.2447917,0.7633136,0.6508552,0.1035516,0.8525796,0.0,0.0
10/31/2021 11:49:00,2,Group,0.0,0.0,0.0,0.0,0.0,19.5581,0.0,0.0,0.0,0.0,0.0,0.2969279,0.7126343,0.7453259,0.1401604,1.046554,0.0,0.0
10/31/2021 11:49:00,3,Group,0.0,0.0,0.0,0.0,0.0,18.01521,,,,,,0.2625089,0.7335398,0.6755136,0.1193496,0.9205863,0.0,0.0
10/31/2021 11:49:00,4,Group,0.0,0.0,0.0,0.0,0.0,21.15869,,,,,,0.3167183,0.7022933,0.785797,0.1150045,1.11889,0.0,0.0
10/31/2021 11:49:00,5,Group,0.0,0.0,0.0,0.0,0.0,17.11963,,,,,,0.2791729,0.7174709,0.7050142,0.1225902,0.9827799,0.0,0.0
10/31/2021 11:49:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.84346,,,,,,0.2985471,0.7034876,0.7415295,0.1268006,1.054467,0.0,0.0
10/31/2021 11:49:00,7,Group,6.3218939999999995,0.0,5.262562,0.012859507000000001,2.138605,16.24004,,,,,,0.2730161,0.7786412,0.736935,0.1243823,0.9477842,204.0,302.0
10/31/2021 11:49:00,8,Group,3.6284849999999995,0.0,2.9601610000000003,0.040071300000000004,1.1317599999999999,18.26159,,,,,,0.3251922,0.72679,0.8304695,0.1298163,1.14219,97.0,183.0
10/31/2021 11:49:00,9,Group,1.8127899999999988,0.0,1.0349529999999998,0.0,0.0,19.7118,,,,,,0.2913592,0.7285344,0.7471063,0.1045095,1.022503,216.0,183.0
10/31/2021 12:09:00,1,Group,0.43874999999999886,0.0,0.27047999999999917,0.0,0.0,19.02613,,,,,,0.291084,0.6819524,0.7077975,0.1115282,1.032371,30.0,68.0
10/31/2021 12:09:00,10,Group,0.6149299999999993,0.0,0.4916929999999997,8.281999999999734e-05,0.0,16.61923,,,,,,0.2875493,0.7367656,0.7425283,0.1442327,1.007676,0.0,0.0
10/31/2021 12:09:00,11,Group,0.0,0.0,0.0,0.0,0.0,19.38846,,,,,,0.2704905,0.7486464,0.7075945,0.1532772,0.9453378,0.0,0.0
10/31/2021 12:09:00,12,Group,0.0,0.0,0.0,0.0,0.0,18.43152,,,,,,0.2717503,0.764941,0.7237796,0.1275913,0.9461233,0.0,0.0
10/31/2021 12:09:00,13,Group,0.0,0.0,0.0,0.0,0.0,18.78731,,,,,,0.2723684,0.7480214,0.7120756,0.136163,0.9520218,0.0,0.0
10/31/2021 12:09:00,14,Group,4.057929,0.0,3.4118649999999997,0.059044,0.0,20.50845,,,,,,0.4184974,0.7500449,1.099802,0.1308338,1.461196,324.0,488.0
10/31/2021 12:09:00,15,Group,0.0,0.0,0.0,0.0,0.0,18.87707,,,,,,0.3146416,0.7547432,0.8291286,0.1120326,1.097947,0.0,0.0
10/31/2021 12:09:00,16,Group,0.0,0.0,0.0,0.0,0.0,18.92065,,,,,,0.2611043,0.782252,0.7085573,0.124976,0.9053726,0.0,0.0
10/31/2021 12:09:00,2,Group,0.0,0.0,0.0,0.0,0.0,19.56003,0.0,0.0,0.0,0.0,0.0,0.2898748,0.7165487,0.7312568,0.1655672,1.020674,0.0,0.0
10/31/2021 12:09:00,3,Group,0.0,0.0,0.0,0.0,0.0,17.99851,,,,,,0.2666798,0.7245672,0.6786858,0.1426215,0.9373348,0.0,0.0
10/31/2021 12:09:00,4,Group,0.0,0.0,0.0,0.0,0.0,21.18883,,,,,,0.3336393,0.6991419,0.8249795,0.1348891,1.179454,0.0,0.0
10/31/2021 12:09:00,5,Group,0.0,0.0,0.0,0.0,0.0,17.09784,,,,,,0.270237,0.7115687,0.6777897,0.1396263,0.95263,0.0,0.0
10/31/2021 12:09:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.84346,,,,,,0.3127246,0.6915266,0.7666853,0.1418239,1.107364,0.0,0.0
10/31/2021 12:09:00,7,Group,1.3176300000000012,0.0,1.1246030000000005,0.0,0.0,15.89716,,,,,,0.2566399,0.7232686,0.652568,0.1525236,0.9022052,0.0,0.0
10/31/2021 12:09:00,8,Group,0.4965510000000002,0.0,0.3960169999999996,0.0,0.3130400000000009,18.27719,,,,,,0.29905,0.6995285,0.7394204,0.1483409,1.057185,0.0,0.0
10/31/2021 12:09:00,9,Group,0.6116910000000004,0.0,0.3165320000000005,0.0,0.0,19.69791,,,,,,0.28755,0.7216904,0.7289885,0.1163796,1.011479,26.0,5.0
10/31/2021 12:29:00,1,Group,0.2691200000000009,0.0,0.1440400000000004,0.0,0.0,19.03143,,,,,,0.2720624,0.6719452,0.6496435,0.1223212,0.9682484,31.0,63.0
10/31/2021 12:29:00,10,Group,0.0,0.0,0.0,0.0,0.0,16.68064,,,,,,0.3007069,0.7217123,0.7632614,0.1517202,1.057502,0.0,0.0
10/31/2021 12:29:00,11,Group,0.0,0.0,0.0,0.0,0.0,19.37024,,,,,,0.2794428,0.7463574,0.729016,0.1668471,0.9771857,0.0,0.0
10/31/2021 12:29:00,12,Group,0.6671009999999999,0.0,0.5053009999999998,0.002281393,0.0,18.43152,,,,,,0.346596,0.7821392,0.9425153,0.1521757,1.201263,186.0,183.0
10/31/2021 12:29:00,13,Group,0.0,0.0,0.0,0.0,0.0,18.77613,,,,,,0.262458,0.7410247,0.6808562,0.1548487,0.9188715,0.0,0.0
10/31/2021 12:29:00,14,Group,4.406197000000001,0.0,3.845878000000001,0.015327300000000016,0.0,20.50845,,,,,,0.3747603,0.7080743,0.9361768,0.1521904,1.32215,4.0,9.0
10/31/2021 12:29:00,15,Group,0.0,0.0,0.0,0.0,0.0,18.86192,,,,,,0.3055433,0.7466049,0.7992467,0.1296925,1.067856,0.0,0.0
10/31/2021 12:29:00,16,Group,0.0,0.0,0.0,0.0,0.0,18.92065,,,,,,0.2451555,0.7709094,0.6561291,0.1423739,0.8526379,0.0,0.0
10/31/2021 12:29:00,2,Group,0.0,0.0,0.0,0.0,0.0,19.56197,0.0,0.0,0.0,0.0,0.0,0.2941352,0.7106357,0.7379378,0.176001,1.036817,0.0,0.0
