Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
10/11/2021 21:07,11,Group_3,4.251900000000035,0.0,3.5226000000000113,0.017462999999999784,204.1260000000002,16.50695,0.4678917,0.7643641,1.247261,0.1691491,1.628704,241.0,262.0
10/11/2021 21:07,12,Group_2,5.094600000000014,0.0,3.969699999999989,0.10629299999999997,134.32700000000114,17.25771,0.4870553,0.8368257,1.399834,0.2401343,1.66693,176.0,283.0
10/11/2021 21:07,13,Control,2.0433000000000163,0.0,1.5874000000000024,0.01562700000000028,373.5,16.07641,0.5176903,0.8020838,1.430341,0.2463233,1.787926,101.0,158.0
10/11/2021 21:07,14,Group_3,3.0560000000000116,0.0,2.4070000000000107,0.025877000000000372,290.9400000000005,16.59763,0.52691,0.7956266,1.450766,0.1959397,1.821184,151.0,185.0
10/11/2021 21:07,15,Group_3,3.50690000000003,0.0,2.7350999999999885,0.0,315.0500000000011,16.82237,0.5324665,0.7659447,1.420856,0.1753616,1.853076,166.0,255.0
10/11/2021 21:07,16,Group_2,3.4984999999999786,0.0,2.983599999999967,0.04576100000000016,310.89999999999964,15.8702,0.5335209,0.7411143,1.35517,0.2041643,1.87597,86.0,162.0
10/11/2021 21:07,2,Group_3,6.848599999999976,0.0,5.612799999999993,0.021755999999999887,202.45200000000114,18.22464,0.5568711,0.8253019,1.581384,0.1932599,1.911234,354.0,380.0
10/11/2021 21:07,3,Group_2,3.864500000000021,0.0,3.3881000000000085,0.05507799999999996,356.1299999999992,16.70583,0.5684492,0.7562382,1.498642,0.1597891,1.983419,101.0,104.0
10/11/2021 21:07,4,Control,3.383700000000033,0.0,2.9478000000000293,4.300000000001525e-05,331.53799999999956,17.8285,0.6592689,0.870476,1.95135,0.1751475,2.240452,115.0,50.0
10/11/2021 21:07,5,Group_2,3.08299999999997,0.0,2.7557999999999936,0.0,291.03699999999935,15.31519,0.4832306,0.7034956,1.200559,0.1613542,1.70668,241.0,172.0
10/11/2021 21:07,6,Group_3,2.8903999999999996,0.0,2.404599999999988,0.0,275.7609999999986,15.68234,0.5153045,0.7439179,1.340985,0.2267937,1.802913,132.0,181.0
10/11/2021 21:07,7,Control,2.2577,0.0,1.751100000000008,0.1316959999999998,272.3899999999994,16.32333,0.4671618,0.9121017,1.434559,0.1643896,1.573054,154.0,152.0
10/11/2021 21:07,8,Group_3,4.610500000000002,0.0,3.6038000000000068,0.0023320000000000007,212.29999999999927,17.72361,0.521969,0.7854632,1.421403,0.2327388,1.808528,91.0,241.0
10/11/2021 21:07,9,Group_2,2.5100999999999942,0.0,2.108000000000004,0.0,238.24599999999919,17.68052,0.529369,0.7866448,1.441693,0.1624158,1.834129,53.0,57.0
10/11/2021 21:27,1,Control,3.24939999999998,0.0,2.5849999999999795,0.0,246.01900000000023,16.36013,0.535318,0.6782646,1.290913,0.1582998,1.901603,140.0,128.0
10/11/2021 21:27,10,Control,4.912599999999998,0.0,4.2686999999999955,0.007413000000000114,286.2420000000002,15.04113,0.4742922,0.7402472,1.229257,0.1599059,1.660825,246.0,224.0
10/11/2021 21:27,11,Group_3,6.090199999999982,0.0,5.167499999999961,0.0153080000000001,174.8069999999998,16.53429,0.4747439,0.7710132,1.273411,0.1789546,1.650344,263.0,302.0
10/11/2021 21:27,12,Group_2,3.93119999999999,0.0,3.2262000000000057,0.05354800000000015,232.76699999999983,17.25761,0.5084878,0.8316739,1.450231,0.2558615,1.743426,120.0,227.0
10/11/2021 21:27,13,Control,2.2202000000000055,0.0,1.7309999999999945,0.02444100000000038,371.0500000000011,16.04536,0.5182552,0.8080891,1.443553,0.2647637,1.786607,153.0,206.0
10/11/2021 21:27,14,Group_3,2.755599999999987,0.0,2.452200000000005,0.036102999999999774,343.5400000000009,16.59588,0.5645119,0.7863871,1.537924,0.2020215,1.955744,131.0,135.0
10/11/2021 21:27,15,Group_3,3.4096999999999866,0.0,2.4321999999999946,0.0,235.77999999999884,16.82052,0.4836918,0.797478,1.332108,0.1768445,1.671712,121.0,154.0
10/11/2021 21:27,16,Group_2,3.7940000000000396,0.0,3.0932000000000244,0.0737350000000001,305.85000000000036,15.86176,0.5045942,0.7843719,1.371418,0.2105494,1.749078,170.0,306.0
10/11/2021 21:27,2,Group_3,6.689300000000003,0.0,5.509199999999993,0.07982699999999987,220.11299999999937,18.22343,0.5431927,0.8395341,1.563113,0.1921016,1.858515,274.0,372.0
10/11/2021 21:27,3,Group_2,3.2239999999999895,0.0,2.79789999999997,0.042444999999999844,359.41200000000026,16.702,0.5298828,0.7436395,1.378601,0.164906,1.854009,197.0,190.0
10/11/2021 21:27,4,Control,3.6089999999999804,0.0,3.2391000000000076,0.046367999999999965,346.9150000000009,17.87383,0.6482584,0.868412,1.914275,0.1774978,2.204293,208.0,191.0
10/11/2021 21:27,5,Group_2,4.5108000000000175,0.0,3.8223000000000127,0.02490799999999993,236.34699999999975,15.31397,0.4460856,0.6939212,1.096483,0.1574205,1.5788,247.0,194.0
10/11/2021 21:27,6,Group_3,2.6265999999999963,0.0,2.0922999999999945,0.0008939999999997283,258.02600000000166,15.67613,0.4911399,0.7358851,1.267198,0.2186953,1.721427,153.0,151.0
10/11/2021 21:27,7,Control,2.9384999999999764,0.0,2.4586000000000183,0.01145200000000024,276.3600000000006,16.30504,0.4448029,0.8899245,1.339357,0.1630786,1.505215,180.0,157.0
10/11/2021 21:27,8,Group_3,4.131000000000029,0.0,3.3301999999999907,0.05956899999999976,291.5670000000009,17.72545,0.580611,0.7779511,1.570103,0.2498766,2.014797,110.0,274.0
10/11/2021 21:27,9,Group_2,2.3786999999999807,0.0,1.9824999999999875,0.0,265.0460000000003,17.67783,0.493956,0.7690295,1.32195,0.1589934,1.717971,132.0,108.0
10/11/2021 21:47,1,Control,2.47890000000001,0.0,2.135500000000036,0.0,293.0069999999996,16.34027,0.5357051,0.6821415,1.295432,0.1666805,1.901972,116.0,127.0
10/11/2021 21:47,10,Control,5.911900000000003,0.0,5.394900000000007,0.011688999999999616,281.90699999999924,15.04201,0.4700559,0.7410545,1.220063,0.1650167,1.64549,316.0,290.0
10/11/2021 21:47,11,Group_3,4.57710000000003,0.0,3.9254000000000246,0.04128800000000021,210.8069999999998,16.56164,0.5052615,0.7506809,1.325437,0.1750455,1.764804,140.0,211.0
10/11/2021 21:47,12,Group_2,3.6415999999999826,0.0,2.704900000000009,0.12048099999999984,176.85299999999916,17.25751,0.4885221,0.8331945,1.3958,0.2444371,1.674266,139.0,317.0
10/11/2021 21:47,13,Control,2.814399999999978,0.0,2.023600000000016,0.04143399999999975,311.0100000000002,16.0143,0.5293039,0.8216391,1.495354,0.2648067,1.818795,108.0,126.0
10/11/2021 21:47,14,Group_3,1.8243000000000222,0.0,1.5259000000000071,0.03668400000000016,384.0499999999993,16.59414,0.5737973,0.7845356,1.560566,0.214654,1.988658,62.0,71.0
10/11/2021 21:47,15,Group_3,2.8211000000000013,0.0,2.1384999999999934,0.018034000000000106,312.3100000000013,16.81868,0.5188333,0.7778335,1.399126,0.1740666,1.80152,301.0,198.0
10/11/2021 21:47,16,Group_2,4.603199999999958,0.0,3.9329999999999927,0.032035000000000036,316.5100000000002,15.85332,0.5139338,0.7942725,1.412295,0.2331712,1.777103,131.0,177.0
10/11/2021 21:47,2,Group_3,2.977800000000002,0.0,2.6015999999999906,0.011786999999999992,377.362000000001,18.22221,0.6038636,0.7978422,1.663921,0.1946481,2.086805,94.0,134.0
10/11/2021 21:47,3,Group_2,4.532800000000009,0.0,3.9534000000000447,0.08497600000000016,323.78000000000065,16.69818,0.5578618,0.7614405,1.477869,0.1826474,1.944474,209.0,200.0
10/11/2021 21:47,4,Control,4.512100000000032,0.0,4.171299999999974,0.00015900000000002024,342.03199999999924,17.91915,0.6844636,0.8760989,2.035415,0.1820077,2.32341,143.0,139.0
10/11/2021 21:47,5,Group_2,3.0398999999999887,0.0,2.161299999999983,0.05785600000000013,179.34799999999996,15.31275,0.4614951,0.7162455,1.163969,0.1605225,1.625028,143.0,228.0
10/11/2021 21:47,6,Group_3,2.9150000000000205,0.0,2.5394000000000005,0.0016420000000003654,296.8029999999999,15.66993,0.5354933,0.7264729,1.366181,0.2210594,1.881221,68.0,115.0
10/11/2021 21:47,7,Control,3.2817000000000007,0.0,2.989299999999986,0.052815999999999974,274.64999999999964,16.26706,0.4792599,0.897952,1.453264,0.1711823,1.618968,104.0,89.0
10/11/2021 21:47,8,Group_3,4.209699999999998,0.0,3.4847000000000037,0.06079100000000004,338.2999999999993,17.72729,0.5795891,0.7603716,1.537459,0.2563306,2.019637,130.0,288.0
10/11/2021 21:47,9,Group_2,2.39590000000004,0.0,1.881699999999995,0.0,262.3829999999998,17.67515,0.5258835,0.7522439,1.383974,0.1552722,1.835587,124.0,172.0
10/11/2021 22:07,1,Control,4.164600000000007,0.0,3.617999999999995,0.002342999999999984,232.3020000000006,16.32041,0.5147761,0.6668869,1.225159,0.1638322,1.833183,190.0,185.0
10/11/2021 22:07,10,Control,4.754099999999994,0.0,3.986699999999985,0.0008570000000003297,294.58899999999994,15.0429,0.4880588,0.7466956,1.273791,0.1668421,1.706547,178.0,139.0
10/11/2021 22:07,11,Group_3,4.45029999999997,0.0,3.8741999999999734,0.0228729999999997,258.66499999999996,16.57582,0.4836577,0.7551451,1.275848,0.177548,1.687357,207.0,221.0
10/11/2021 22:07,12,Group_2,2.2910999999999717,0.0,1.7460999999999842,0.05635000000000012,306.77800000000025,17.25741,0.5605658,0.8189695,1.579217,0.2507874,1.927468,114.0,159.0
10/11/2021 22:07,13,Control,1.9376000000000033,0.0,1.3531999999999869,0.06894699999999965,400.7999999999993,15.98325,0.5377324,0.8338265,1.537192,0.2677827,1.842698,116.0,160.0
10/11/2021 22:07,14,Group_3,3.336699999999979,0.0,2.9793999999999983,0.037513999999999825,397.60000000000036,16.59238,0.5146806,0.7583219,1.361542,0.2025633,1.794505,232.0,293.0
10/11/2021 22:07,15,Group_3,3.109899999999982,0.0,2.417900000000003,0.024232999999999727,298.3099999999995,16.81683,0.5054965,0.7844188,1.375673,0.1762934,1.751699,151.0,152.0
10/11/2021 22:07,16,Group_2,4.093600000000038,0.0,3.56189999999998,0.04962700000000009,345.8799999999992,15.84488,0.5075583,0.7823675,1.3749,0.2441817,1.760636,188.0,239.0
10/11/2021 22:07,2,Group_3,3.2216000000000236,0.0,2.7675000000000125,0.023920999999999637,362.0739999999987,18.221,0.5689589,0.7617812,1.509609,0.1920924,1.982497,251.0,304.0
10/11/2021 22:07,3,Group_2,3.0611000000000104,0.0,2.654399999999953,0.04366000000000003,380.8269999999993,16.69436,0.5486724,0.7319434,1.409083,0.1896022,1.924916,186.0,184.0
10/11/2021 22:07,4,Control,3.5580999999999676,0.0,3.2028999999999996,0.0,372.98199999999997,17.96447,0.6751784,0.8680856,1.99314,0.1853541,2.296006,180.0,136.0
10/11/2021 22:07,5,Group_2,2.1866999999999734,0.0,1.845200000000034,0.0041799999999998505,301.09900000000016,15.31153,0.5110516,0.7250117,1.302438,0.1657242,1.795745,113.0,112.0
10/11/2021 22:07,6,Group_3,3.2848000000000184,0.0,2.853100000000012,0.04233399999999987,282.8869999999988,15.66373,0.4741226,0.7216228,1.20326,0.223976,1.667404,110.0,186.0
10/11/2021 22:07,7,Control,2.1446000000000254,0.0,1.9425999999999988,0.027927000000000035,330.369999999999,16.22193,0.4765828,0.8871952,1.431625,0.1775796,1.61372,123.0,148.0
10/11/2021 22:07,8,Group_3,3.8677999999999884,0.0,3.0722999999999843,0.10143500000000039,330.2999999999993,17.72912,0.557942,0.7448345,1.455343,0.2732441,1.951135,137.0,317.0
10/11/2021 22:07,9,Group_2,2.5191999999999553,0.0,1.9313999999999965,0.025071000000000065,255.26600000000053,17.67247,0.4790856,0.8925513,1.331158,0.1479564,1.652499,125.0,164.0
10/11/2021 22:27,1,Control,4.621499999999969,0.0,4.0441000000000145,0.03204600000000002,227.58299999999963,16.30055,0.5378288,0.6645753,1.274573,0.1740701,1.916807,255.0,292.0
10/11/2021 22:27,10,Control,4.897999999999968,0.0,4.259500000000003,0.036893000000000065,284.79299999999967,15.04379,0.4692636,0.732892,1.205657,0.18735,1.646182,278.0,239.0
10/11/2021 22:27,11,Group_3,3.522899999999993,0.0,2.830000000000041,0.004273000000000415,243.3700000000008,16.5305,0.5213263,0.7489418,1.364709,0.1944222,1.821721,139.0,191.0
10/11/2021 22:27,12,Group_2,3.377800000000036,0.0,2.6651999999999987,0.029058000000000028,257.76300000000083,17.25731,0.5076982,0.7991805,1.396177,0.2515346,1.755257,168.0,313.0
10/11/2021 22:27,13,Control,1.93689999999998,0.0,1.3000000000000114,0.0,382.77000000000044,15.95219,0.5408612,0.8025388,1.49804,0.2757708,1.866917,137.0,126.0
10/11/2021 22:27,14,Group_3,2.8582000000000107,0.0,2.0223000000000013,0.10776699999999995,261.2999999999993,16.59064,0.5579079,0.8289324,1.58572,0.2193822,1.914402,92.0,73.0
10/11/2021 22:27,15,Group_3,3.371399999999994,0.0,2.773600000000016,0.0,322.53999999999905,16.81498,0.5173891,0.7753789,1.394251,0.1844921,1.79678,187.0,286.0
10/11/2021 22:27,16,Group_2,4.228499999999997,0.0,3.6650000000000205,0.005821999999999772,341.9500000000007,15.83644,0.5443865,0.7518089,1.422756,0.2615988,1.902954,136.0,311.0
10/11/2021 22:27,2,Group_3,5.473099999999988,0.0,4.739100000000008,0.07870500000000025,291.90999999999985,18.21979,0.5661538,0.771906,1.519482,0.1957225,1.967863,366.0,373.0
10/11/2021 22:27,3,Group_2,3.754799999999989,0.0,3.245400000000018,0.0,334.6800000000003,16.69053,0.5631306,0.7384157,1.457005,0.2026422,1.972611,120.0,100.0
10/11/2021 22:27,4,Control,3.3577999999999975,0.0,2.978499999999997,0.0,326.45100000000093,18.00979,0.6372136,0.859472,1.865855,0.194965,2.171173,172.0,133.0
10/11/2021 22:27,5,Group_2,2.751000000000033,0.0,2.447499999999991,0.02017800000000003,295.5789999999997,15.31031,0.4672807,0.7141648,1.178745,0.1664232,1.645349,114.0,115.0
10/11/2021 22:27,6,Group_3,2.5394000000000005,0.0,2.195699999999988,0.02822300000000011,285.53000000000065,15.6585,0.5092056,0.7207119,1.29053,0.2274583,1.79128,82.0,110.0
10/11/2021 22:27,7,Control,5.294199999999989,0.0,4.876900000000006,0.0003449999999993736,304.8600000000006,16.17681,0.4585764,0.856349,1.340459,0.1885404,1.563155,296.0,318.0
10/11/2021 22:27,8,Group_3,4.637800000000027,0.0,3.4764000000000124,0.11363499999999949,226.1900000000005,17.73096,0.5189515,0.7574987,1.371965,0.290433,1.809642,194.0,359.0
10/11/2021 22:27,9,Group_2,2.39590000000004,0.0,1.7894000000000005,0.07113100000000028,251.2609999999995,17.66978,0.5045539,0.7933692,1.384894,0.1725695,1.745125,112.0,155.0
10/11/2021 22:47,1,Control,4.289899999999989,0.0,3.6164999999999736,0.0012550000000000061,225.3159999999998,16.28069,0.5442235,0.6809152,1.316159,0.1802979,1.932179,81.0,112.0
10/11/2021 22:47,10,Control,3.631400000000042,0.0,3.00030000000001,0.04952199999999962,277.84400000000096,15.04468,0.479594,0.7363681,1.236875,0.2065726,1.681109,138.0,190.0
10/11/2021 22:47,11,Group_3,4.616600000000005,0.0,4.087400000000002,0.06444399999999995,239.0599999999995,16.47791,0.5200992,0.7414702,1.348397,0.2073905,1.82111,173.0,233.0
10/11/2021 22:47,12,Group_2,3.9986000000000104,0.0,3.106899999999996,0.10177999999999976,195.03999999999905,17.25722,0.5020452,0.8325779,1.433007,0.275954,1.721013,173.0,231.0
10/11/2021 22:47,13,Control,4.576000000000022,0.0,3.5170999999999992,0.06890800000000041,278.02000000000044,15.92114,0.4699535,0.8034766,1.305738,0.2923894,1.621013,441.0,502.0
10/11/2021 22:47,14,Group_3,5.501800000000003,0.0,5.0294999999999845,0.06572099999999992,341.14999999999964,16.58889,0.5127195,0.7720332,1.37982,0.2279172,1.781082,352.0,448.0
10/11/2021 22:47,15,Group_3,3.644200000000012,0.0,2.8526999999999987,0.0,293.9300000000003,16.81314,0.4986466,0.7745124,1.342389,0.1895735,1.732072,92.0,120.0
10/11/2021 22:47,16,Group_2,5.276700000000005,0.0,4.410000000000025,0.0,287.3099999999995,15.82801,0.4888621,0.7854015,1.331958,0.2594227,1.69362,187.0,312.0
10/11/2021 22:47,2,Group_3,10.262699999999995,0.0,9.45580000000001,0.12343499999999974,164.88000000000102,18.21857,0.5212455,0.7747977,1.406732,0.2089361,1.809586,337.0,378.0
10/11/2021 22:47,3,Group_2,3.106299999999976,0.0,2.7250999999999976,0.005106999999999751,374.1700000000001,16.68671,0.5744575,0.7130132,1.438561,0.2139409,2.02569,180.0,179.0
10/11/2021 22:47,4,Control,3.890100000000018,0.0,3.5031000000000176,0.0,353.6959999999999,18.05512,0.683893,0.8671587,2.016817,0.202862,2.326216,187.0,159.0
10/11/2021 22:47,5,Group_2,2.2302999999999997,0.0,1.9730000000000132,0.02376699999999987,282.8860000000004,15.30909,0.4826736,0.7072707,1.203939,0.1732494,1.703375,74.0,79.0
10/11/2021 22:47,6,Group_3,2.698599999999999,0.0,2.307900000000018,0.03824099999999975,250.78999999999905,15.65976,0.4641859,0.6962189,1.139517,0.2458183,1.64327,172.0,265.0
10/11/2021 22:47,7,Control,3.9864000000000033,0.0,3.1818000000000097,0.0368529999999998,183.0599999999995,16.13168,0.4325301,0.8601148,1.267,0.2043751,1.473619,131.0,137.0
10/11/2021 22:47,8,Group_3,4.120399999999961,0.0,3.344099999999969,0.05451500000000031,339.8600000000006,17.7328,0.5614962,0.730718,1.440956,0.30919,1.970204,91.0,245.0
10/11/2021 22:47,9,Group_2,2.683999999999969,0.0,2.0878000000000156,0.0625549999999997,231.20499999999993,17.6671,0.4893816,0.8949657,1.382359,0.159207,1.681672,164.0,252.0
10/11/2021 23:07,1,Control,3.89590000000004,0.0,3.349800000000016,0.008296999999999999,251.44400000000041,16.26083,0.4821929,0.6748594,1.158809,0.1759019,1.714008,211.0,326.0
10/11/2021 23:07,10,Control,3.783499999999947,0.0,3.3138999999999896,0.02616800000000019,312.6409999999996,15.04557,0.4856108,0.7394239,1.257127,0.2190179,1.70087,166.0,180.0
10/11/2021 23:07,11,Group_3,4.28570000000002,0.0,3.4399999999999977,0.003893999999999842,189.48599999999988,16.42533,0.4727785,0.6412272,1.025179,0.2137122,1.711696,154.0,267.0
10/11/2021 23:07,12,Group_2,4.092999999999961,0.0,3.213300000000004,0.07089199999999973,200.1959999999999,17.25712,0.5353803,0.8291017,1.516955,0.2901629,1.83843,215.0,325.0
10/11/2021 23:07,13,Control,3.555499999999995,0.0,2.4380999999999915,0.0016160000000002839,296.22999999999956,15.89008,0.544553,0.8382674,1.563571,0.3149547,1.864139,229.0,220.0
10/11/2021 23:07,14,Group_3,4.051499999999976,0.0,3.420099999999991,0.05077900000000035,331.5400000000009,16.58714,0.6018776,0.8373588,1.725484,0.228318,2.061128,74.0,89.0
10/11/2021 23:07,15,Group_3,2.4499000000000137,0.0,1.9230999999999767,0.0,351.5600000000013,16.81129,0.5156901,0.7631017,1.36913,0.2010012,1.796645,150.0,310.0
10/11/2021 23:07,16,Group_2,4.62949999999995,0.0,3.8076999999999543,0.0,288.77000000000044,15.81957,0.5136676,0.7932341,1.407134,0.25914,1.777426,127.0,205.0
10/11/2021 23:07,2,Group_3,4.898799999999994,0.0,4.54159999999996,0.08654800000000051,346.10000000000036,18.21736,0.5965919,0.7693894,1.597087,0.2184581,2.074808,81.0,121.0
10/11/2021 23:07,3,Group_2,2.7141000000000304,0.0,2.360500000000002,0.019703000000000248,364.3899999999994,16.68288,0.544413,0.7340322,1.4017,0.2227487,1.908975,103.0,101.0
10/11/2021 23:07,4,Control,3.0550999999999817,0.0,2.642499999999984,0.0,382.21999999999935,18.10044,0.6966344,0.8491834,2.019815,0.2226653,2.379258,131.0,96.0
10/11/2021 23:07,5,Group_2,1.3938999999999737,0.0,1.1504999999999654,0.0,323.3760000000002,15.30788,0.4735494,0.7093792,1.184489,0.1736683,1.670247,89.0,87.0
10/11/2021 23:07,6,Group_3,3.954499999999996,0.0,2.883199999999988,0.061263999999999985,168.77000000000044,15.66223,0.4558058,0.726086,1.1635,0.2545633,1.601099,173.0,240.0
10/11/2021 23:07,7,Control,2.5335999999999785,0.0,1.9213999999999771,0.017428000000000665,271.52000000000044,16.08656,0.4404552,0.8415256,1.270105,0.2125345,1.506263,162.0,216.0
10/11/2021 23:07,8,Group_3,4.587400000000002,0.0,3.834600000000023,0.08718499999999985,288.7399999999998,17.73463,0.5550776,0.7278932,1.419459,0.3186376,1.949092,69.0,231.0
10/11/2021 23:07,9,Group_2,2.545600000000036,0.0,1.8148999999999944,0.02398300000000031,217.75,17.66442,0.5045558,0.8104025,1.407617,0.1735063,1.738757,145.0,151.0
10/11/2021 23:27,1,Control,5.746699999999976,0.0,4.8589000000000055,0.019114999999999993,173.85300000000007,16.24096,0.4660867,0.7541389,1.139349,0.127736,1.651356,326.0,364.0
10/11/2021 23:27,10,Control,3.5614000000000487,0.0,2.8514000000000124,0.03611500000000012,270.41100000000006,15.04645,0.3613455,0.5819083,0.9024414,0.1768968,1.274886,491.0,260.0
10/11/2021 23:27,11,Group_3,5.038799999999981,0.0,4.257499999999993,0.05199800000000021,210.1140000000005,16.37274,0.4032296,0.7096624,1.060613,0.1671053,1.407626,167.0,266.0
10/11/2021 23:27,12,Group_2,3.4694000000000074,0.0,2.3000999999999863,0.10227900000000023,170.58100000000013,17.25702,0.4279554,0.8516636,1.232663,0.2436984,1.463909,100.0,273.0
10/11/2021 23:27,13,Control,2.295400000000029,0.0,1.5117999999999938,0.0,348.9499999999989,15.85903,0.4581743,0.8059909,1.277858,0.2768709,1.579022,145.0,175.0
10/11/2021 23:27,14,Group_3,2.201000000000022,0.0,1.6830000000000211,0.02196599999999993,384.0699999999997,16.58539,0.4799006,0.7897325,1.321113,0.1852249,1.658765,166.0,220.0
10/11/2021 23:27,15,Group_3,2.997799999999984,0.0,2.392500000000041,0.0,350.4299999999985,16.80944,0.4382216,0.6496432,1.056157,0.1643083,1.55686,101.0,103.0
10/11/2021 23:27,16,Group_2,4.882000000000005,0.0,4.178600000000017,0.02041000000000004,321.90999999999985,15.81113,0.4081723,0.8906265,1.090122,0.2015683,1.420248,198.0,293.0
10/11/2021 23:27,2,Group_3,2.352200000000039,0.0,2.023400000000038,0.0023699999999999832,386.4399999999987,18.21614,0.4987325,0.7761137,1.309377,0.1777831,1.741699,132.0,206.0
10/11/2021 23:27,3,Group_2,3.1639000000000124,0.0,2.807799999999986,0.053377999999999926,353.4400000000005,16.67906,0.479365,0.737886,1.231674,0.1619443,1.6816,200.0,228.0
10/11/2021 23:27,4,Control,3.876199999999983,0.0,3.442299999999989,0.07171200000000022,350.1100000000006,18.14576,0.598254,0.9037655,1.769047,0.1572957,2.033579,224.0,169.0
10/11/2021 23:27,5,Group_2,2.3962000000000216,0.0,1.9413999999999874,0.03989699999999985,279.3240000000005,15.30666,0.3585089,0.7338207,0.8886343,0.100768,1.266765,232.0,251.0
10/11/2021 23:27,6,Group_3,3.2982999999999834,0.0,2.3122999999999934,0.00873999999999997,185.34000000000015,15.66469,0.4013836,0.8396928,1.054222,0.1824558,1.401613,175.0,211.0
10/11/2021 23:27,7,Control,2.7373000000000047,0.0,2.2035000000000196,0.0,274.8600000000006,16.04143,0.3810644,1.623057,1.106728,0.166892,1.300947,203.0,241.0
10/11/2021 23:27,8,Group_3,4.878100000000018,0.0,4.4628999999999905,0.10750100000000007,427.0499999999993,17.73647,0.4945948,0.7252507,1.243076,0.2487865,1.742808,141.0,212.0
10/11/2021 23:27,9,Group_2,2.4950999999999794,0.0,1.7993999999999915,0.0,220.45700000000033,17.66173,0.4218334,0.7990487,1.191948,0.1291108,1.449445,114.0,123.0
10/11/2021 23:47,1,Control,10.544500000000028,0.0,9.259299999999996,0.014351000000000003,33.027000000000044,16.2211,0.523505,0.6786332,1.26154,0.1813095,1.859888,320.0,398.0
10/11/2021 23:47,10,Control,5.7128999999999905,0.0,3.647699999999986,0.07071999999999967,85.22999999999956,15.04734,0.4531225,0.7307161,1.159331,0.2532163,1.590922,444.0,407.0
10/11/2021 23:47,11,Group_3,4.39409999999998,0.0,3.8542999999999665,0.033471999999999724,251.21000000000004,16.32015,0.5024784,0.7504228,1.317555,0.2195227,1.755246,132.0,137.0
10/11/2021 23:47,12,Group_2,3.9657000000000266,0.0,3.1715000000000373,0.0275540000000003,248.1110000000008,17.25692,0.5533667,0.8068213,1.534501,0.3009533,1.909571,292.0,439.0
10/11/2021 23:47,13,Control,3.0446000000000026,0.0,2.1850000000000023,0.027463999999999267,329.0300000000025,15.82797,0.5282012,0.8043836,1.468173,0.3323924,1.82176,141.0,200.0
10/11/2021 23:47,14,Group_3,3.6766999999999825,0.0,2.6270999999999844,0.0,249.13999999999942,16.58364,0.5688118,0.8282306,1.616575,0.2267769,1.951856,241.0,222.0
10/11/2021 23:47,15,Group_3,1.9344000000000392,0.0,1.6978999999999473,0.0,410.89000000000124,16.80759,0.5254917,0.7371405,1.357129,0.2137747,1.841464,73.0,96.0
10/11/2021 23:47,16,Group_2,4.330000000000041,0.0,3.549199999999985,0.03769599999999995,299.46999999999935,15.80269,0.5071241,0.7701131,1.357596,0.2547636,1.763656,214.0,299.0
10/11/2021 23:47,2,Group_3,3.565399999999954,0.0,2.570799999999963,0.06110099999999985,272.64000000000124,18.21493,0.5416865,0.7571825,1.433925,0.2523597,1.888401,287.0,368.0
10/11/2021 23:47,3,Group_2,4.019999999999982,0.0,3.6410000000000196,0.0038130000000000663,370.6900000000005,16.67524,0.5784724,0.7402338,1.499257,0.2287705,2.025635,115.0,133.0
10/11/2021 23:47,4,Control,3.6826000000000363,0.0,3.231899999999996,0.008151999999999937,354.6700000000001,18.19108,0.6960053,0.8726118,2.063259,0.2148725,2.364406,169.0,200.0
10/11/2021 23:47,5,Group_2,2.4943000000000097,0.0,1.610400000000027,0.0016990000000003391,226.35999999999876,15.30544,0.5003915,0.7292576,1.28148,0.1586069,1.756544,58.0,49.0
10/11/2021 23:47,6,Group_3,3.331199999999967,0.0,2.6266999999999996,0.015298000000000034,242.48999999999978,15.66715,0.5341007,0.7344946,1.375156,0.2553045,1.872813,129.0,178.0
10/11/2021 23:47,7,Control,4.324900000000014,0.0,3.7972999999999786,0.0156369999999999,285.77000000000044,15.9963,0.4597738,0.8129905,1.286665,0.221444,1.583315,185.0,221.0
10/11/2021 23:47,8,Group_3,3.5896000000000186,0.0,3.2356000000000336,0.15481299999999987,404.03000000000065,17.7383,0.530769,0.692724,1.301897,0.3121549,1.879282,88.0,196.0
10/11/2021 23:47,9,Group_2,5.46569999999997,0.0,4.7029,0.0,198.65599999999995,17.65905,0.4828476,0.7901649,1.319896,0.1620099,1.67157,275.0,376.0
10/12/2021 0:07,1,Control,6.0423999999999864,0.0,5.293099999999981,0.01171499999999992,142.85500000000047,16.20124,0.5408211,0.6864297,1.317912,0.1664165,1.917298,179.0,182.0
10/12/2021 0:07,10,Control,4.003299999999967,0.0,3.213799999999992,0.043268000000000306,283.5799999999999,15.04823,0.4844479,0.7326742,1.244861,0.2626556,1.699395,234.0,184.0
10/12/2021 0:07,11,Group_3,2.5605000000000473,0.0,2.140199999999993,0.012196000000000318,295.59699999999975,16.26757,0.5113581,0.7410958,1.32654,0.236035,1.790277,85.0,106.0
10/12/2021 0:07,12,Group_2,5.262400000000014,0.0,3.835800000000006,0.004729000000000205,114.5,17.25682,0.4932556,0.8486123,1.428833,0.30294,1.685013,175.0,322.0
