StartDate,StartTime,Cage,In_g
10/6/2020,8:25:16 PM,13,0.005
10/6/2020,8:43:28 PM,13,0.007
10/6/2020,9:18:37 PM,13,0.001
10/7/2020,9:38:36 AM,13,0.05
10/7/2020,10:26:04 AM,13,0.091
10/7/2020,10:35:42 AM,13,0.34
10/7/2020,11:24:17 AM,13,0.166
10/7/2020,11:44:15 AM,13,0.267
10/7/2020,1:23:32 PM,13,0.655
10/7/2020,1:37:41 PM,13,0.03
10/7/2020,4:55:27 PM,13,0.015
10/7/2020,5:22:53 PM,13,0.623
10/7/2020,6:29:00 PM,13,0.008
10/7/2020,6:36:27 PM,13,0.429
10/7/2020,9:00:16 PM,13,0.002
10/7/2020,9:15:42 PM,13,0.023
10/8/2020,12:57:28 AM,13,0.027
10/8/2020,1:06:50 AM,13,0.327
10/8/2020,1:24:32 AM,13,0.474
10/8/2020,5:00:23 AM,13,0.121
10/8/2020,5:14:06 AM,13,0.099
10/8/2020,6:46:50 AM,13,0.12
10/8/2020,9:43:35 AM,13,0.015
10/8/2020,10:47:04 AM,13,0.17
10/8/2020,11:55:50 AM,13,0.012
10/8/2020,3:03:44 PM,13,0.048
10/8/2020,4:13:41 PM,13,0.011
10/8/2020,4:28:11 PM,13,0.004
10/8/2020,5:33:18 PM,13,0.008
10/8/2020,8:53:23 PM,13,0.004
10/8/2020,9:18:44 PM,13,0.004
10/8/2020,10:38:21 PM,13,0.003
10/8/2020,10:55:35 PM,13,0.024
10/9/2020,7:01:06 AM,13,0.096
10/9/2020,7:38:54 AM,13,0.257
10/9/2020,8:08:06 AM,13,0.255
10/9/2020,8:40:59 AM,13,0.246
10/9/2020,9:12:00 AM,13,0.737
10/9/2020,9:27:19 AM,13,0.042
10/9/2020,12:08:53 PM,13,0.306
10/9/2020,1:06:18 PM,13,0.031
10/9/2020,1:45:48 PM,13,0.338
10/9/2020,4:07:27 PM,13,0.388
10/9/2020,5:43:25 PM,13,0.003
10/9/2020,7:19:03 PM,13,0.149
10/9/2020,7:45:18 PM,13,0.141
10/9/2020,8:42:29 PM,13,0.085
10/9/2020,9:06:24 PM,13,0.01
10/9/2020,10:32:23 PM,13,0.002
10/9/2020,11:07:01 PM,13,0.196
10/10/2020,1:16:05 AM,13,0.245
10/10/2020,1:34:59 AM,13,0.045
10/10/2020,1:48:06 AM,13,0.092
10/10/2020,2:02:59 AM,13,0.341
10/10/2020,2:23:55 AM,13,0.004
10/10/2020,3:57:41 AM,13,0.007
10/10/2020,4:01:35 AM,13,0.008
10/10/2020,5:36:10 AM,13,0.31
10/10/2020,6:19:37 AM,13,0.176
10/10/2020,6:41:35 AM,13,0.046
10/10/2020,1:00:45 PM,13,0.017
10/10/2020,4:04:09 PM,13,0.003
10/10/2020,4:45:15 PM,13,0.004
10/10/2020,9:34:48 PM,13,0.01
10/10/2020,10:37:57 PM,13,0.009
10/10/2020,10:49:32 PM,13,0.005
10/10/2020,11:18:25 PM,13,0.004
10/11/2020,12:49:11 AM,13,0.01
10/11/2020,1:16:10 AM,13,0.015
10/11/2020,3:20:32 AM,13,0.006
10/11/2020,3:33:43 AM,13,0.004
10/11/2020,8:07:34 AM,13,0.028
10/11/2020,8:16:37 AM,13,0.01
10/11/2020,8:22:14 AM,13,0.109
10/11/2020,8:39:05 AM,13,0.168
10/11/2020,11:46:13 AM,13,0.372
10/11/2020,12:24:42 PM,13,0.556
10/11/2020,3:27:26 PM,13,0.001
10/11/2020,4:15:19 PM,13,0.025
10/11/2020,4:25:17 PM,13,0.247
10/11/2020,5:23:11 PM,13,0.373
10/11/2020,5:56:25 PM,13,0.005
10/11/2020,6:01:56 PM,13,0.348
10/11/2020,6:37:46 PM,13,0.109
10/11/2020,7:19:13 PM,13,0.49
10/11/2020,8:07:27 PM,13,0.004
10/11/2020,8:14:12 PM,13,0.001
10/11/2020,8:22:37 PM,13,0.008
10/11/2020,9:50:11 PM,13,0.004
10/11/2020,10:26:52 PM,13,0.114
10/11/2020,10:43:14 PM,13,0.045
10/11/2020,10:51:36 PM,13,0.174
10/11/2020,11:07:17 PM,13,0.017
10/11/2020,11:15:54 PM,13,0.01
10/12/2020,12:13:45 AM,13,0.176
10/12/2020,1:46:30 AM,13,0.489
10/12/2020,4:28:19 AM,13,0.188
10/12/2020,5:55:13 AM,13,0.191
10/12/2020,6:07:14 AM,13,0.14
10/12/2020,6:32:23 AM,13,0.007
10/12/2020,6:46:07 AM,13,0.106
10/1/2020,4:03:30 PM,14,0.219
10/1/2020,5:17:32 PM,14,0.888
10/1/2020,9:16:23 PM,14,0.011
10/1/2020,9:21:59 PM,14,0.067
10/1/2020,9:27:20 PM,14,0.008
10/1/2020,9:43:34 PM,14,0.186
10/1/2020,10:08:03 PM,14,0.238
10/1/2020,10:52:32 PM,14,0.186
10/1/2020,11:08:13 PM,14,0.003
10/2/2020,12:35:00 AM,14,0.21
10/2/2020,1:06:24 AM,14,0.24
10/2/2020,1:42:01 AM,14,0.006
10/2/2020,1:51:12 AM,14,0.181
10/2/2020,2:38:53 AM,14,0.124
10/2/2020,3:10:31 AM,14,0.007
10/2/2020,3:20:49 AM,14,0.262
10/2/2020,4:08:13 AM,14,0.092
10/2/2020,11:30:24 AM,14,0.16
10/2/2020,11:49:55 AM,14,0.063
10/2/2020,3:33:51 PM,14,0.272
10/2/2020,4:49:13 PM,14,0.079
10/2/2020,5:27:44 PM,14,0.162
10/2/2020,6:06:10 PM,14,0.138
10/2/2020,6:44:23 PM,14,0.155
10/2/2020,7:17:07 PM,14,0.043
10/2/2020,7:30:31 PM,14,0.186
10/2/2020,8:09:24 PM,14,0.171
10/2/2020,8:47:23 PM,14,0.171
10/2/2020,9:35:43 PM,14,0.644
10/2/2020,11:16:47 PM,14,0.033
10/2/2020,11:26:43 PM,14,0.19
10/3/2020,12:06:47 AM,14,0.004
10/3/2020,12:12:55 AM,14,0.009
10/3/2020,12:18:59 AM,14,0.141
10/3/2020,12:29:06 AM,14,0.006
10/3/2020,12:37:00 AM,14,0.097
10/3/2020,1:04:57 AM,14,0.279
10/3/2020,3:28:15 AM,14,0.279
10/3/2020,3:51:09 AM,14,0.186
10/3/2020,4:19:14 AM,14,0.004
10/3/2020,4:30:55 AM,14,0.003
10/3/2020,4:37:51 AM,14,0.008
10/3/2020,7:34:11 AM,14,0.003
10/3/2020,10:17:06 AM,14,0.197
10/3/2020,2:39:09 PM,14,0.178
10/3/2020,2:56:40 PM,14,0.066
10/3/2020,4:25:55 PM,14,0.159
10/3/2020,4:58:00 PM,14,0.105
10/3/2020,5:34:29 PM,14,0.015
10/3/2020,5:42:07 PM,14,0.12
10/3/2020,5:58:38 PM,14,0.009
10/3/2020,6:07:41 PM,14,0.111
10/3/2020,6:29:01 PM,14,0.23
10/3/2020,7:07:44 PM,14,0.168
10/3/2020,7:35:52 PM,14,0.129
10/3/2020,8:10:06 PM,14,0.146
10/3/2020,8:34:07 PM,14,0.008
10/3/2020,8:40:50 PM,14,0.05
10/3/2020,9:02:11 PM,14,0.248
10/3/2020,9:10:36 PM,14,0.002
10/3/2020,9:27:48 PM,14,0.155
10/3/2020,9:44:29 PM,14,0.003
10/3/2020,9:50:19 PM,14,0.148
10/3/2020,10:02:11 PM,14,0.006
10/3/2020,10:27:58 PM,14,0.159
10/3/2020,10:54:23 PM,14,0.193
10/3/2020,11:16:55 PM,14,0.008
10/3/2020,11:24:04 PM,14,0.005
10/4/2020,2:35:49 AM,14,0.004
10/4/2020,2:41:58 AM,14,0.019
10/4/2020,3:31:05 AM,14,0.127
10/4/2020,4:07:49 AM,14,0.161
10/4/2020,4:19:53 AM,14,0.033
10/4/2020,8:00:17 AM,14,0.158
10/4/2020,11:55:17 AM,14,0.003
10/4/2020,12:06:34 PM,14,0.057
10/4/2020,3:16:59 PM,14,0.084
10/4/2020,3:36:34 PM,14,0.048
10/4/2020,4:36:22 PM,14,0.017
10/4/2020,4:52:58 PM,14,0.185
10/4/2020,5:49:24 PM,14,0.093
10/4/2020,6:24:51 PM,14,0.25
10/4/2020,7:06:46 PM,14,0.005
10/4/2020,7:28:23 PM,14,0.311
10/4/2020,8:26:00 PM,14,0.242
10/4/2020,8:43:29 PM,14,0.007
10/4/2020,9:00:21 PM,14,0.333
10/4/2020,10:50:50 PM,14,0.694
10/4/2020,11:10:50 PM,14,0.001
10/5/2020,12:03:18 AM,14,0.013
10/5/2020,12:11:47 AM,14,0.12
10/5/2020,2:10:36 AM,14,0.518
10/5/2020,2:29:29 AM,14,0.012
10/5/2020,2:55:29 AM,14,0.149
10/5/2020,3:33:29 AM,14,0.34
10/5/2020,4:10:50 AM,14,0.001
10/5/2020,11:20:16 AM,14,0.004
10/5/2020,11:31:14 AM,14,0.013
10/5/2020,11:37:45 AM,14,0.111
10/5/2020,11:50:51 AM,14,0.003
10/5/2020,2:42:06 PM,14,0.256
10/5/2020,4:26:59 PM,14,0.267
10/5/2020,5:01:12 PM,14,0.127
10/5/2020,5:41:18 PM,14,0.171
10/5/2020,6:22:46 PM,14,0.734
10/5/2020,7:19:15 PM,14,0.012
10/5/2020,8:01:37 PM,14,0.028
10/5/2020,8:35:47 PM,14,0.098
10/5/2020,9:23:22 PM,14,0.116
10/5/2020,9:50:11 PM,14,0.234
10/5/2020,10:04:27 PM,14,0.019
10/5/2020,10:26:50 PM,14,0.184
10/5/2020,10:42:39 PM,14,0.024
10/5/2020,11:15:24 PM,14,0.151
10/6/2020,12:02:35 AM,14,0.403
10/6/2020,2:18:53 AM,14,0.278
10/6/2020,2:54:14 AM,14,0.242
10/6/2020,3:15:47 AM,14,0.003
10/6/2020,3:27:48 AM,14,0.399
10/6/2020,3:52:10 AM,14,0.006
10/6/2020,4:10:19 AM,14,0.004
10/6/2020,12:52:18 PM,14,0.141
10/6/2020,4:45:53 PM,14,0.125
10/6/2020,5:00:50 PM,14,0.066
10/6/2020,5:44:47 PM,14,0.041
10/6/2020,6:13:11 PM,14,0.008
10/6/2020,6:21:21 PM,14,0.23
10/6/2020,7:15:20 PM,14,0.01
10/6/2020,7:22:33 PM,14,0.264
10/6/2020,7:42:23 PM,14,0.016
10/6/2020,8:15:05 PM,14,0.32
10/6/2020,8:48:06 PM,14,0.004
10/6/2020,9:06:29 PM,14,0.381
10/6/2020,9:34:21 PM,14,0.007
10/6/2020,10:06:23 PM,14,0.3
10/7/2020,2:33:27 AM,14,0.018
10/7/2020,2:44:18 AM,14,0.354
10/7/2020,2:57:41 AM,14,0.022
10/7/2020,3:21:57 AM,14,0.317
10/7/2020,3:51:12 AM,14,0.007
10/7/2020,3:57:05 AM,14,0.005
10/7/2020,4:08:50 AM,14,0.047
10/7/2020,4:48:01 PM,14,0.008
10/7/2020,5:03:43 PM,14,0.024
10/7/2020,5:21:56 PM,14,0.013
10/7/2020,6:36:05 PM,14,0.004
10/7/2020,6:45:53 PM,14,0.018
10/7/2020,7:36:33 PM,14,0.004
10/7/2020,7:47:17 PM,14,0.005
10/7/2020,8:07:37 PM,14,0.052
10/7/2020,8:23:12 PM,14,0.122
10/7/2020,8:52:19 PM,14,0.206
10/7/2020,9:18:47 PM,14,0.006
10/7/2020,9:24:24 PM,14,0.344
10/7/2020,9:49:58 PM,14,0.148
10/8/2020,12:24:16 AM,14,0.236
10/8/2020,1:08:11 AM,14,0.291
10/8/2020,1:25:25 AM,14,0.036
10/8/2020,2:49:53 AM,14,0.011
10/8/2020,2:56:43 AM,14,0.108
10/8/2020,3:09:59 AM,14,0.005
10/8/2020,3:44:01 AM,14,0.158
10/8/2020,4:35:58 AM,14,0.251
10/8/2020,7:33:22 AM,14,0.006
10/8/2020,7:44:00 AM,14,0.011
10/8/2020,7:50:02 AM,14,0.573
10/8/2020,12:53:40 PM,14,0.635
10/8/2020,1:05:14 PM,14,0.005
10/8/2020,4:37:27 PM,14,0.002
10/8/2020,4:57:11 PM,14,0.004
10/8/2020,5:26:56 PM,14,0.002
10/8/2020,5:30:58 PM,14,0.014
10/8/2020,5:51:06 PM,14,0.063
10/8/2020,5:56:04 PM,14,0.009
10/8/2020,6:00:42 PM,14,0.003
10/8/2020,7:02:06 PM,14,0.177
10/8/2020,7:29:22 PM,14,0.013
10/8/2020,7:38:13 PM,14,0.002
10/8/2020,7:42:42 PM,14,0.004
10/8/2020,7:49:33 PM,14,0.117
10/8/2020,8:21:26 PM,14,0.343
10/8/2020,8:44:12 PM,14,0.003
10/8/2020,9:09:03 PM,14,0.282
10/8/2020,9:20:56 PM,14,0.012
10/8/2020,9:47:04 PM,14,0.251
10/8/2020,10:23:37 PM,14,0.244
10/8/2020,10:48:40 PM,14,0.011
10/8/2020,11:11:43 PM,14,0.137
10/9/2020,1:54:05 AM,14,0.332
10/9/2020,2:20:38 AM,14,0.006
10/9/2020,2:27:22 AM,14,0.897
10/9/2020,3:08:44 AM,14,0.024
10/9/2020,3:21:45 AM,14,0.006
10/9/2020,3:55:40 AM,14,0.007
10/9/2020,9:02:55 AM,14,0.02
10/9/2020,4:29:40 PM,14,0.006
10/9/2020,4:57:41 PM,14,0.041
10/9/2020,5:36:01 PM,14,0.002
10/9/2020,5:53:44 PM,14,0.102
10/9/2020,6:43:18 PM,14,0.227
10/9/2020,6:53:53 PM,14,0.013
10/9/2020,7:21:48 PM,14,0.065
10/9/2020,7:57:17 PM,14,0.151
10/9/2020,8:14:45 PM,14,0.205
10/9/2020,8:24:39 PM,14,0.207
10/9/2020,8:51:02 PM,14,0.225
10/9/2020,9:28:46 PM,14,0.003
10/9/2020,9:49:16 PM,14,0.017
10/9/2020,9:57:49 PM,14,0.373
10/9/2020,10:35:44 PM,14,0.159
10/9/2020,10:54:06 PM,14,0.002
10/10/2020,1:11:30 AM,14,0.245
10/10/2020,1:36:28 AM,14,0.603
10/10/2020,1:44:15 AM,14,0.004
10/10/2020,3:04:13 AM,14,0.092
10/10/2020,4:10:26 AM,14,0.17
10/10/2020,7:36:18 AM,14,0.018
10/10/2020,7:59:20 AM,14,0.12
10/10/2020,11:05:18 AM,14,0.132
10/10/2020,2:16:10 PM,14,0.252
10/10/2020,4:30:34 PM,14,0.246
10/10/2020,6:19:43 PM,14,0.273
10/10/2020,7:20:25 PM,14,0.002
10/10/2020,7:34:03 PM,14,0.161
10/10/2020,7:45:49 PM,14,0.008
10/10/2020,8:23:36 PM,14,0.777
10/10/2020,8:33:39 PM,14,0.011
10/10/2020,9:12:16 PM,14,0.102
10/10/2020,9:31:28 PM,14,0.005
10/10/2020,10:18:31 PM,14,0.003
10/10/2020,10:23:33 PM,14,0.155
10/10/2020,10:37:00 PM,14,0.003
10/10/2020,10:51:11 PM,14,0.011
10/11/2020,12:38:28 AM,14,0.218
10/11/2020,12:54:54 AM,14,0.203
10/11/2020,1:19:43 AM,14,0.112
10/11/2020,2:55:23 AM,14,0.164
10/11/2020,3:25:58 AM,14,0.095
10/11/2020,3:37:48 AM,14,0.17
10/11/2020,3:57:44 AM,14,0.003
10/11/2020,4:12:18 AM,14,0.279
10/11/2020,7:19:26 AM,14,0.043
10/11/2020,7:37:28 AM,14,0.022
10/11/2020,7:49:27 AM,14,0.005
10/11/2020,10:47:34 AM,14,0.235
10/11/2020,2:32:05 PM,14,0.284
10/11/2020,4:28:57 PM,14,0.166
10/11/2020,5:28:38 PM,14,0.003
10/11/2020,5:52:55 PM,14,0.038
10/11/2020,6:06:14 PM,14,0.005
10/11/2020,6:26:43 PM,14,0.006
10/11/2020,6:30:39 PM,14,0.239
10/11/2020,6:49:07 PM,14,0.002
10/11/2020,7:20:10 PM,14,0.028
10/11/2020,7:28:55 PM,14,0.012
10/11/2020,7:47:23 PM,14,0.341
10/11/2020,8:05:59 PM,14,0.003
10/11/2020,8:42:23 PM,14,0.11
10/11/2020,8:57:41 PM,14,0.908
10/11/2020,9:13:33 PM,14,0.002
10/11/2020,10:26:06 PM,14,0.01
10/11/2020,10:39:20 PM,14,0.213
10/12/2020,1:30:01 AM,14,0.068
10/12/2020,1:47:53 AM,14,0.117
10/12/2020,1:58:13 AM,14,0.127
10/12/2020,2:07:09 AM,14,0.088
10/12/2020,3:08:27 AM,14,0.005
10/12/2020,3:13:49 AM,14,0.218
10/12/2020,3:47:17 AM,14,0.212
10/12/2020,4:15:28 AM,14,0.057
10/12/2020,6:27:15 AM,14,0.13
10/1/2020,3:23:24 PM,15,0.559
10/1/2020,4:47:43 PM,15,0.003
10/1/2020,5:41:35 PM,15,0.002
10/1/2020,6:15:05 PM,15,0.077
10/1/2020,6:36:27 PM,15,0.078
10/1/2020,6:48:37 PM,15,0.057
10/1/2020,7:11:13 PM,15,0.026
10/1/2020,7:30:37 PM,15,0.101
10/1/2020,7:56:09 PM,15,0.056
10/1/2020,8:11:37 PM,15,0.077
10/1/2020,8:30:35 PM,15,0.039
10/1/2020,8:42:33 PM,15,0.112
10/1/2020,8:59:57 PM,15,0.033
10/1/2020,9:08:56 PM,15,0.076
10/1/2020,9:38:32 PM,15,0.095
10/1/2020,9:59:19 PM,15,0.065
10/1/2020,10:14:30 PM,15,0.075
10/1/2020,10:30:39 PM,15,0.125
10/1/2020,10:45:55 PM,15,0.093
10/1/2020,11:13:31 PM,15,0.152
10/1/2020,11:37:18 PM,15,0.803
10/2/2020,1:46:24 AM,15,0.068
10/2/2020,2:11:18 AM,15,0.051
10/2/2020,2:43:43 AM,15,0.081
10/2/2020,3:04:22 AM,15,0.04
10/2/2020,3:11:58 AM,15,0.013
10/2/2020,3:18:28 AM,15,0.127
10/2/2020,3:36:06 AM,15,0.028
10/2/2020,3:52:55 AM,15,0.055
10/2/2020,4:01:27 AM,15,0.009
10/2/2020,6:26:08 AM,15,0.017
10/2/2020,4:40:44 PM,15,0.002
10/2/2020,5:33:33 PM,15,0.002
10/2/2020,6:45:55 PM,15,0.001
10/2/2020,7:26:49 PM,15,0.002
10/2/2020,8:14:28 PM,15,0.062
10/3/2020,2:09:13 AM,15,0.002
10/3/2020,2:18:44 AM,15,0.002
10/3/2020,4:57:10 AM,15,0.004
10/3/2020,8:59:33 AM,15,0.282
10/3/2020,9:21:10 AM,15,0.599
10/3/2020,12:46:36 PM,15,0.563
10/3/2020,2:31:08 PM,15,0.006
10/3/2020,3:48:04 PM,15,0.371
10/3/2020,4:56:41 PM,15,0.29
10/3/2020,5:19:27 PM,15,0.067
10/3/2020,5:32:19 PM,15,0.057
10/3/2020,5:43:06 PM,15,0.07
10/3/2020,5:53:01 PM,15,0.015
10/3/2020,6:00:37 PM,15,0.077
10/3/2020,6:10:36 PM,15,0.096
10/3/2020,6:26:38 PM,15,0.012
10/3/2020,6:32:38 PM,15,0.06
10/3/2020,6:42:38 PM,15,0.792
10/3/2020,11:11:31 PM,15,0.123
10/3/2020,11:31:26 PM,15,0.074
10/3/2020,11:42:00 PM,15,0.076
10/3/2020,11:50:44 PM,15,0.038
10/3/2020,11:56:28 PM,15,0.063
10/4/2020,12:23:16 AM,15,0.129
10/4/2020,12:47:47 AM,15,0.074
10/4/2020,1:01:16 AM,15,0.16
10/4/2020,1:27:18 AM,15,0.019
10/4/2020,3:33:19 AM,15,0.164
10/4/2020,3:56:49 AM,15,0.2
10/4/2020,5:20:41 AM,15,0.02
10/4/2020,6:53:09 AM,15,0.052
10/4/2020,10:32:53 AM,15,0.002
10/4/2020,1:08:48 PM,15,0.002
10/4/2020,3:16:07 PM,15,0.002
10/4/2020,3:22:33 PM,15,0.003
10/4/2020,4:19:28 PM,15,0.004
10/4/2020,4:42:17 PM,15,0.007
10/5/2020,12:38:24 AM,15,0.003
10/5/2020,1:25:00 AM,15,0.034
10/5/2020,1:33:14 AM,15,0.024
10/5/2020,2:29:43 AM,15,0.002
10/5/2020,3:00:45 AM,15,0.003
10/5/2020,9:04:30 AM,15,0.919
10/5/2020,11:51:51 AM,15,0.101
10/5/2020,12:03:36 PM,15,0.408
10/5/2020,2:17:10 PM,15,0.452
10/5/2020,4:36:31 PM,15,0.415
10/5/2020,5:35:39 PM,15,0.014
10/5/2020,6:24:40 PM,15,0.541
10/5/2020,7:09:08 PM,15,0.146
10/5/2020,7:35:14 PM,15,0.046
10/5/2020,7:42:26 PM,15,0.026
10/5/2020,7:50:44 PM,15,0.016
10/5/2020,8:00:11 PM,15,0.032
10/5/2020,8:08:13 PM,15,0.14
10/5/2020,8:22:42 PM,15,0.112
10/5/2020,8:35:54 PM,15,0.043
10/5/2020,10:45:04 PM,15,0.409
10/5/2020,11:22:21 PM,15,0.01
10/5/2020,11:25:49 PM,15,0.144
10/5/2020,11:45:16 PM,15,0.007
10/6/2020,12:05:40 AM,15,0.021
10/6/2020,1:58:05 AM,15,0.773
10/6/2020,3:38:21 AM,15,0.11
10/6/2020,3:56:54 AM,15,0.273
10/6/2020,9:37:50 AM,15,0.011
10/6/2020,1:11:17 PM,15,0.224
10/6/2020,4:12:59 PM,15,0.003
10/6/2020,9:24:55 PM,15,0.002
10/7/2020,1:41:11 AM,15,0.004
10/7/2020,2:12:33 AM,15,0.003
10/7/2020,2:21:27 AM,15,0.004
10/7/2020,2:39:03 AM,15,0.005
10/7/2020,10:51:29 AM,15,0.023
10/7/2020,10:57:53 AM,15,0.015
10/7/2020,11:44:13 AM,15,0.612
10/7/2020,1:57:00 PM,15,0.4
10/7/2020,3:55:33 PM,15,0.086
10/7/2020,4:07:04 PM,15,0.427
10/7/2020,5:14:12 PM,15,0.408
10/7/2020,5:51:36 PM,15,0.076
10/7/2020,6:09:05 PM,15,0.228
10/7/2020,6:31:36 PM,15,0.026
10/7/2020,6:40:43 PM,15,0.094
10/7/2020,6:54:42 PM,15,0.061
10/7/2020,7:12:57 PM,15,0.068
10/7/2020,8:44:19 PM,15,0.004
10/7/2020,8:59:08 PM,15,0.301
10/7/2020,9:27:36 PM,15,0.99
10/8/2020,12:58:00 AM,15,0.044
10/8/2020,1:08:15 AM,15,0.044
10/8/2020,1:19:20 AM,15,0.202
10/8/2020,2:26:02 AM,15,0.01
10/8/2020,5:04:36 AM,15,0.255
10/8/2020,6:23:43 AM,15,0.157
10/8/2020,6:45:16 AM,15,0.061
10/8/2020,2:37:14 PM,15,0.198
10/8/2020,2:55:07 PM,15,0.005
10/8/2020,4:05:44 PM,15,0.001
10/8/2020,4:46:27 PM,15,0.005
10/8/2020,9:49:04 PM,15,0.005
10/8/2020,10:45:53 PM,15,0.001
10/9/2020,1:35:17 AM,15,0.001
10/9/2020,2:19:10 AM,15,0.002
10/9/2020,9:30:13 AM,15,0.168
10/9/2020,10:31:04 AM,15,0.093
10/9/2020,10:45:18 AM,15,0.408
10/9/2020,12:40:23 PM,15,0.578
10/9/2020,3:08:51 PM,15,0.348
10/9/2020,3:36:09 PM,15,0.2
10/9/2020,4:39:15 PM,15,0.259
10/9/2020,4:57:24 PM,15,0.229
10/9/2020,5:12:56 PM,15,0.107
10/9/2020,5:38:32 PM,15,0.057
10/9/2020,5:50:03 PM,15,0.089
10/9/2020,6:06:28 PM,15,0.152
10/9/2020,6:25:35 PM,15,0.145
10/9/2020,6:51:36 PM,15,0.47
10/9/2020,8:59:33 PM,15,0.035
10/9/2020,9:06:47 PM,15,0.672
10/10/2020,12:43:36 AM,15,0.037
10/10/2020,12:57:51 AM,15,0.02
10/10/2020,1:08:55 AM,15,0.301
10/10/2020,1:42:34 AM,15,0.008
10/10/2020,1:59:26 AM,15,0.269
10/10/2020,2:31:16 AM,15,0.159
10/10/2020,2:51:10 AM,15,0.002
10/10/2020,2:57:01 AM,15,0.026
10/10/2020,3:06:12 AM,15,0.008
10/10/2020,4:40:41 AM,15,0.004
10/10/2020,5:49:50 AM,15,0.116
10/10/2020,5:59:12 AM,15,0.009
10/10/2020,6:04:20 AM,15,0.007
10/10/2020,6:16:24 AM,15,0.258
10/10/2020,6:34:05 AM,15,0.061
10/10/2020,9:12:21 AM,15,0.371
10/10/2020,8:55:15 PM,15,0.096
10/10/2020,9:56:33 PM,15,0.001
10/11/2020,2:31:24 AM,15,0.005
10/11/2020,6:22:45 AM,15,0.002
10/11/2020,8:57:44 AM,15,0.813
10/11/2020,9:17:10 AM,15,0.016
10/11/2020,9:23:53 AM,15,0.047
10/11/2020,12:17:29 PM,15,0.195
10/11/2020,12:33:19 PM,15,0.319
10/11/2020,12:55:59 PM,15,0.227
10/11/2020,3:19:56 PM,15,0.124
10/11/2020,3:29:11 PM,15,0.069
10/11/2020,3:33:42 PM,15,0.304
10/11/2020,4:34:43 PM,15,0.438
10/11/2020,5:29:16 PM,15,0.239
10/11/2020,5:53:11 PM,15,0.021
10/11/2020,6:07:46 PM,15,0.122
10/11/2020,6:33:02 PM,15,0.273
10/11/2020,7:02:58 PM,15,0.236
10/11/2020,9:23:25 PM,15,0.364
10/11/2020,10:14:04 PM,15,0.766
10/11/2020,10:31:39 PM,15,0.02
10/12/2020,1:25:17 AM,15,0.109
10/12/2020,1:44:26 AM,15,0.068
10/12/2020,1:48:36 AM,15,0.127
10/12/2020,3:51:22 AM,15,0.245
10/12/2020,4:11:18 AM,15,0.02
10/12/2020,4:19:51 AM,15,0.21
10/12/2020,6:44:44 AM,15,0.044
10/12/2020,6:58:33 AM,15,0.036
10/1/2020,3:50:12 PM,16,0.193
10/1/2020,4:48:34 PM,16,0.195
10/1/2020,5:09:20 PM,16,0.012
10/1/2020,5:31:01 PM,16,0.171
10/1/2020,5:51:05 PM,16,0.014
10/1/2020,6:05:18 PM,16,0.171
10/1/2020,6:29:46 PM,16,0.09
10/1/2020,7:02:11 PM,16,0.789
10/1/2020,9:18:19 PM,16,0.162
10/1/2020,9:43:57 PM,16,0.098
10/1/2020,10:03:41 PM,16,0.127
10/1/2020,10:38:30 PM,16,0.151
10/1/2020,10:57:08 PM,16,0.056
10/1/2020,11:07:00 PM,16,0.035
10/1/2020,11:17:30 PM,16,0.112
10/1/2020,11:31:54 PM,16,0.107
10/1/2020,11:41:06 PM,16,0.002
10/1/2020,11:46:41 PM,16,0.061
10/2/2020,12:03:18 AM,16,0.101
10/2/2020,12:19:40 AM,16,0.14
10/2/2020,12:37:31 AM,16,0.052
10/2/2020,12:55:10 AM,16,0.589
10/2/2020,1:00:56 AM,16,0.001
10/2/2020,2:50:23 AM,16,0.099
10/2/2020,3:24:17 AM,16,0.961
10/2/2020,4:32:03 PM,16,0.374
10/3/2020,12:28:04 AM,16,0.324
10/3/2020,4:37:21 AM,16,0.142
10/3/2020,7:48:36 AM,16,0.477
10/3/2020,8:26:43 AM,16,0.247
10/3/2020,8:40:52 AM,16,0.181
10/3/2020,10:16:23 AM,16,0.123
10/3/2020,10:25:17 AM,16,0.214
10/3/2020,1:06:34 PM,16,0.229
10/3/2020,2:16:49 PM,16,0.159
10/3/2020,2:34:00 PM,16,0.021
10/3/2020,3:21:18 PM,16,0.221
10/3/2020,3:35:52 PM,16,0.123
10/3/2020,4:47:18 PM,16,0.384
10/3/2020,5:18:02 PM,16,0.646
10/3/2020,6:45:37 PM,16,0.002
10/3/2020,6:52:52 PM,16,0.177
10/3/2020,7:20:13 PM,16,0.05
10/3/2020,7:31:43 PM,16,0.014
10/3/2020,7:51:04 PM,16,0.152
10/3/2020,8:00:46 PM,16,0.008
10/3/2020,8:20:19 PM,16,0.099
10/3/2020,8:30:01 PM,16,0.03
10/3/2020,9:51:58 PM,16,0.197
10/3/2020,10:30:33 PM,16,0.075
10/3/2020,10:40:28 PM,16,0.039
10/3/2020,10:47:32 PM,16,0.009
10/3/2020,10:57:35 PM,16,0.134
10/3/2020,11:10:06 PM,16,0.003
10/3/2020,11:25:40 PM,16,0.019
10/3/2020,11:43:20 PM,16,0.154
10/4/2020,12:07:14 AM,16,0.054
10/4/2020,2:46:00 AM,16,0.073
10/4/2020,3:17:31 AM,16,0.018
10/4/2020,3:29:41 AM,16,0.028
10/4/2020,3:37:51 AM,16,0.15
